date,rider_id,route_id,menu_type,backup_route,total_deliveries,completed_deliveries,cancelled_deliveries,ontime_deliveries,delayed_deliveries,uncontactable_customers,total_customers,total_meal,total_meal_revenue,delay_min_per_drop,scheduled_start_time,actual_start_time,first_customer_arrived_time,scheduled_last_delivered_time,actual_last_delivered_time,avg_rider_rating,avg_service_mins
01 Apr 2019,Rider 156,5ca20c830a59ea4a7abbb2b7,Dinner,N,8,8,0,6,2,1,8,17,4253.4,37,9:15 PM,9:16 PM,9:27 PM,10:30 PM,10:55 PM,5,7.59
01 Apr 2019,Rider 70,5ca20c830a59ea4a7abbb2b9,Dinner,N,6,6,0,5,1,0,6,12,2265.6,22,9:15 PM,9:28 PM,9:37 PM,10:30 PM,10:29 PM,4.33,3.21
01 Apr 2019,Rider 40,5ca16f8c15a82f71f6d3f3be,Lunch,N,9,9,0,9,0,0,9,13,3680.3,,10:10 AM,10:09 AM,10:22 AM,11:45 AM,11:38 AM,5,6.06
01 Apr 2019,Rider 30,5ca16f8c15a82f71f6d3f3c6,Lunch,N,6,6,0,6,0,0,6,9,1351.8,,10:10 AM,10:11 AM,10:30 AM,11:45 AM,11:23 AM,5,1.78
01 Apr 2019,Rider 174,5ca16f8c15a82f71f6d3f3c9,Lunch,N,5,5,0,5,0,0,5,6,765,,10:10 AM,10:11 AM,10:32 AM,11:45 AM,11:38 AM,4.67,6.9
01 Apr 2019,Rider 128,5ca16f8c15a82f71f6d3f3cd,Lunch,N,4,4,0,4,0,0,4,6,638.4,,10:10 AM,10:11 AM,10:31 AM,11:45 AM,11:06 AM,5,2.74
01 Apr 2019,Rider 150,5ca16f8c15a82f71f6d3f3cf,Lunch,N,7,7,0,7,0,0,6,8,1720.8,,10:10 AM,10:11 AM,10:29 AM,11:45 AM,11:05 AM,5,2.23
01 Apr 2019,Rider 89,5ca16f8c15a82f71f6d3f3cb,Lunch,N,5,5,0,5,0,0,5,6,2518.8,,10:10 AM,10:12 AM,10:36 AM,11:45 AM,11:31 AM,4.83,3.44
01 Apr 2019,Rider 42,5ca16f8d15a82f71f6d3f3e8,Lunch,N,7,7,0,7,0,0,7,8,1409.6,,10:11 AM,10:12 AM,10:33 AM,11:45 AM,11:22 AM,5,5.69
01 Apr 2019,Rider 75,5ca16f8d15a82f71f6d3f3e2,Lunch,N,6,6,0,6,0,0,6,9,675,,10:11 AM,10:12 AM,10:33 AM,11:45 AM,11:37 AM,4.6,2.73
01 Apr 2019,Rider 107,5ca16f8d15a82f71f6d3f3eb,Lunch,N,5,5,0,5,0,0,5,7,1273.6,,10:11 AM,10:12 AM,10:31 AM,11:45 AM,11:13 AM,5,4.36
01 Apr 2019,Rider 103,5ca16f8d15a82f71f6d3f3f4,Lunch,N,7,7,0,7,0,0,6,10,1087.8,,10:11 AM,10:13 AM,10:25 AM,11:45 AM,11:29 AM,5,4.55
01 Apr 2019,Rider 13,5ca16f8d15a82f71f6d3f3e9,Lunch,N,6,6,0,6,0,0,6,12,1797,,10:11 AM,10:14 AM,10:38 AM,11:45 AM,11:34 AM,4.25,3.25
01 Apr 2019,Rider 3,5ca16f8c15a82f71f6d3f3c3,Lunch,N,7,7,0,5,2,0,7,9,1845.9,30,10:12 AM,10:15 AM,10:34 AM,11:45 AM,12:09 PM,4.5,8.81
01 Apr 2019,Rider 16,5ca16f8c15a82f71f6d3f3c4,Lunch,N,8,8,0,8,0,1,8,12,3312,,10:12 AM,10:15 AM,10:36 AM,11:45 AM,11:43 AM,4.71,3.98
01 Apr 2019,Rider 18,5ca16f8c15a82f71f6d3f3bc,Lunch,N,8,8,0,8,0,0,7,17,5536.9,,10:12 AM,10:15 AM,10:28 AM,11:45 AM,11:20 AM,3,4.26
01 Apr 2019,Rider 95,5ca16f8c15a82f71f6d3f3c0,Lunch,N,7,7,0,6,1,0,7,8,1435.2,7,10:12 AM,10:15 AM,10:33 AM,11:45 AM,11:56 AM,5,3.64
01 Apr 2019,Rider 1,5ca16f8c15a82f71f6d3f3bf,Lunch,N,4,4,0,4,0,0,4,7,6938,,10:12 AM,10:18 AM,10:37 AM,11:45 AM,11:08 AM,4,2.98
01 Apr 2019,Rider 51,5ca16f8d15a82f71f6d3f3f0,Lunch,N,5,4,1,4,0,0,5,9,772.1,,10:13 AM,10:18 AM,10:47 AM,11:45 AM,11:39 AM,5,0.88
01 Apr 2019,Rider 111,5ca16f8d15a82f71f6d3f3e5,Lunch,N,9,8,1,7,1,0,9,10,1123.2,24,10:13 AM,10:19 AM,10:36 AM,11:45 AM,12:07 PM,4,10.17
01 Apr 2019,Rider 10,5ca16f8c15a82f71f6d3f3c2,Lunch,N,8,8,0,8,0,0,8,11,2291,,10:14 AM,10:20 AM,10:35 AM,11:45 AM,11:37 AM,5,3.4
01 Apr 2019,Rider 73,5ca16f8c15a82f71f6d3f3b9,Lunch,N,6,6,0,6,0,1,6,7,2220.9,,10:14 AM,10:20 AM,10:31 AM,11:45 AM,11:14 AM,5,1.93
01 Apr 2019,Rider 98,5ca16f8d15a82f71f6d3f3e3,Lunch,N,10,10,0,7,3,0,10,12,1031.8,30,10:14 AM,10:21 AM,10:36 AM,11:45 AM,11:51 AM,5,4.39
01 Apr 2019,Rider 32,5ca16f8c15a82f71f6d3f3bd,Lunch,N,7,7,0,7,0,0,7,11,813,,10:14 AM,10:21 AM,10:35 AM,11:45 AM,11:26 AM,5,3.83
01 Apr 2019,Rider 11,5ca16f8d15a82f71f6d3f3e4,Lunch,N,6,6,0,5,1,0,6,6,370.8,29,10:14 AM,10:22 AM,10:43 AM,11:45 AM,11:45 AM,5,3.83
01 Apr 2019,Rider 50,5ca16f8d15a82f71f6d3f3e0,Lunch,N,4,4,0,4,0,0,4,4,2206.6,,10:14 AM,10:22 AM,10:34 AM,11:45 AM,11:18 AM,3,2.1
01 Apr 2019,Rider 119,5ca16f8c15a82f71f6d3f3bb,Lunch,N,6,6,0,6,0,0,6,11,2986.8,,10:15 AM,10:22 AM,10:30 AM,11:45 AM,11:34 AM,5,3.01
01 Apr 2019,Rider 74,5ca16f8c15a82f71f6d3f3c1,Lunch,N,5,5,0,5,0,0,5,9,2576.2,,10:15 AM,10:23 AM,10:36 AM,11:45 AM,11:37 AM,5,7.07
01 Apr 2019,Rider 5,5ca16f8d15a82f71f6d3f3ea,Lunch,N,8,8,0,7,1,0,8,20,1386.9,22,10:15 AM,10:24 AM,10:49 AM,11:45 AM,11:47 AM,5,7.01
01 Apr 2019,Rider 135,5ca16f8c15a82f71f6d3f3ba,Lunch,N,11,11,0,10,1,0,10,24,8752.8,37,10:15 AM,10:24 AM,10:31 AM,11:45 AM,11:53 AM,4.4,6.8
01 Apr 2019,Rider 96,5ca16f8c15a82f71f6d3f3ce,Lunch,N,8,8,0,7,1,0,8,12,245.4,27,10:15 AM,10:28 AM,11:12 AM,11:45 AM,11:54 AM,5,3.45
01 Apr 2019,Rider 96,5ca16f8c15a82f71f6d3f3d8,Lunch,N,1,1,0,1,0,0,1,3,21151.3,,10:15 AM,10:28 AM,10:50 AM,11:45 AM,10:57 AM,5,10.85
01 Apr 2019,Rider 138,5ca16f8d15a82f71f6d3f3df,Lunch,N,5,5,0,5,0,0,5,20,2940,,10:15 AM,10:29 AM,11:11 AM,11:45 AM,11:14 AM,4.5,4.41
01 Apr 2019,Rider 97,5ca16f8d15a82f71f6d3f3ed,Lunch,N,5,5,0,4,1,0,5,7,258.4,37,10:15 AM,10:30 AM,11:46 AM,11:45 AM,11:47 AM,5,9.63
01 Apr 2019,Rider 25,5ca16f8c15a82f71f6d3f3db,Lunch,N,5,5,0,5,0,0,5,9,4357.5,,10:17 AM,10:32 AM,11:23 AM,11:45 AM,11:29 AM,5,3.74
01 Apr 2019,Rider 26,5ca16f8d15a82f71f6d3f3dd,Lunch,N,7,7,0,7,0,0,7,9,3362.4,,10:18 AM,10:33 AM,10:35 AM,11:45 AM,11:40 AM,4.5,4.37
01 Apr 2019,Rider 83,5ca16f8d15a82f71f6d3f3dd,Lunch,N,5,5,0,5,0,0,5,6,77.1,,10:18 AM,10:34 AM,10:47 AM,11:45 AM,11:19 AM,5,4.27
01 Apr 2019,Rider 125,5ca16f8d15a82f71f6d3f3e7,Lunch,N,3,3,0,3,0,0,3,3,795.6,,10:18 AM,10:35 AM,11:24 AM,11:45 AM,11:41 AM,5,3.21
01 Apr 2019,Rider 36,5ca16f8d15a82f71f6d3f3de,Lunch,N,10,9,1,5,4,0,10,31,1610,37,10:23 AM,10:36 AM,11:04 AM,11:45 AM,12:02 PM,4.45,9.82
01 Apr 2019,Rider 122,5ca16f8c15a82f71f6d3f3d1,Lunch,N,3,3,0,3,0,0,3,3,849,,10:32 AM,10:37 AM,11:11 AM,11:45 AM,11:22 AM,5,8.63
01 Apr 2019,Rider 91,5ca16f8c15a82f71f6d3f3da,Lunch,N,5,5,0,5,0,0,4,8,1516.9,,10:32 AM,10:40 AM,11:26 AM,11:45 AM,11:36 AM,5,5.94
01 Apr 2019,Rider 12,5ca16f8c15a82f71f6d3f3d6,Lunch,N,9,9,0,2,7,0,9,12,9884,31,10:34 AM,11:00 AM,10:43 AM,11:45 AM,12:54 PM,4.5,4.36
01 Apr 2019,Rider 87,5ca16f8c15a82f71f6d3f3dc,Lunch,N,7,7,0,3,4,0,7,10,1666.8,11,10:34 AM,11:00 AM,10:37 AM,11:45 AM,12:13 PM,4.57,3
01 Apr 2019,Rider 94,5ca16f8c15a82f71f6d3f3d4,Lunch,N,3,3,0,0,3,0,3,4,1032.5,32,10:35 AM,11:01 AM,10:46 AM,11:45 AM,12:10 PM,5,6.81
01 Apr 2019,Rider 101,5ca16f8c15a82f71f6d3f3d5,Lunch,N,5,5,0,1,4,0,5,6,1404.9,19,10:35 AM,11:02 AM,10:48 AM,11:45 AM,12:38 PM,5,5.37
01 Apr 2019,Rider 52,5ca16f8c15a82f71f6d3f3d7,Lunch,N,6,6,0,6,0,0,6,6,880.2,,10:38 AM,11:02 AM,11:27 AM,11:45 AM,11:44 AM,5,3.98
01 Apr 2019,Rider 41,5ca16f8c15a82f71f6d3f3d3,Lunch,N,9,9,0,1,8,0,9,15,867,35,10:39 AM,11:03 AM,10:46 AM,11:45 AM,12:06 PM,4,4.66
01 Apr 2019,Rider 86,5ca16f8c15a82f71f6d3f3d2,Lunch,N,3,3,0,2,1,0,3,6,248.7,9,10:40 AM,11:04 AM,10:50 AM,11:45 AM,11:50 AM,5,3.22
01 Apr 2019,Rider 102,5ca16f8d15a82f71f6d3f3f2,Lunch,N,6,5,1,2,3,0,6,11,1130.4,36,10:42 AM,11:04 AM,10:54 AM,11:45 AM,12:06 PM,5,4.24
01 Apr 2019,Rider 48,5ca16f8d15a82f71f6d3f3f1,Lunch,N,5,5,0,4,1,0,5,7,807.1,24,10:43 AM,11:06 AM,11:15 AM,11:45 AM,11:49 AM,5,3.78
01 Apr 2019,Rider 1,5ca1870e12bd2a01bcb62c4c,Lunch,N,10,10,0,10,0,0,10,14,3455.2,,11:55 AM,11:50 AM,12:17 PM,1:15 PM,1:06 PM,5,15.08
01 Apr 2019,Rider 105,5ca1870e12bd2a01bcb62c4d,Lunch,N,5,5,0,5,0,0,5,8,1266.4,,11:55 AM,11:50 AM,11:50 AM,1:15 PM,1:02 PM,3,12.24
01 Apr 2019,Rider 115,5ca1870e12bd2a01bcb62c46,Lunch,N,6,6,0,5,1,0,6,10,1861,15,11:55 AM,11:50 AM,12:11 PM,1:15 PM,1:15 PM,5,2.51
01 Apr 2019,Rider 6,5ca1870f12bd2a01bcb62c68,Lunch,N,7,7,0,5,2,0,7,9,1702.8,33,11:56 AM,11:51 AM,12:08 PM,1:15 PM,1:29 PM,4.4,6.93
01 Apr 2019,Rider 18,5ca1870e12bd2a01bcb62c56,Lunch,N,9,9,0,9,0,0,9,24,10000.8,,11:56 AM,11:51 AM,12:02 PM,1:15 PM,12:59 PM,5,3.44
01 Apr 2019,Rider 178,5ca1870e12bd2a01bcb62c5c,Lunch,N,8,8,0,8,0,0,8,13,2961.4,,11:56 AM,11:51 AM,12:02 PM,1:15 PM,1:10 PM,4.86,3.67
01 Apr 2019,Rider 192,5ca1870f12bd2a01bcb62c65,Lunch,N,5,5,0,4,1,0,5,8,1138.4,20,11:56 AM,11:51 AM,12:15 PM,1:15 PM,1:19 PM,5,4.79
01 Apr 2019,Rider 30,5ca1870f12bd2a01bcb62c72,Lunch,N,11,11,0,11,0,0,11,17,5276.8,,11:57 AM,11:52 AM,12:07 PM,1:15 PM,1:11 PM,4.4,4.28
01 Apr 2019,Rider 70,5ca1870f12bd2a01bcb62c7a,Lunch,N,8,8,0,8,0,0,8,12,2845.2,,11:57 AM,11:52 AM,12:05 PM,1:15 PM,12:59 PM,4.67,2.14
01 Apr 2019,Rider 107,5ca1870f12bd2a01bcb62c78,Lunch,N,7,7,0,7,0,0,7,11,2266,,11:57 AM,11:52 AM,12:03 PM,1:15 PM,1:06 PM,4.67,4.29
01 Apr 2019,Rider 150,5ca1870f12bd2a01bcb62c73,Lunch,N,8,8,0,7,1,0,8,10,1942,19,11:57 AM,11:52 AM,11:58 AM,1:15 PM,1:16 PM,5,4.55
01 Apr 2019,Rider 154,5ca1870f12bd2a01bcb62c75,Lunch,N,7,7,0,6,1,0,7,14,3610.6,37,11:57 AM,11:52 AM,12:03 PM,1:15 PM,1:07 PM,3,4.45
01 Apr 2019,Rider 204,5ca1870f12bd2a01bcb62c80,Lunch,N,8,8,0,7,1,0,8,15,8404,24,11:57 AM,11:53 AM,12:09 PM,12:45 PM,1:16 PM,4.83,6.84
01 Apr 2019,Rider 84,5ca1871012bd2a01bcb62c85,Lunch,N,12,12,0,8,4,0,12,13,3385.5,38,11:58 AM,11:54 AM,12:06 PM,1:15 PM,1:30 PM,4.29,12.48
01 Apr 2019,Rider 147,5ca1871012bd2a01bcb62c88,Lunch,N,6,6,0,4,2,0,6,9,3078.4,36,11:58 AM,11:54 AM,12:04 PM,1:15 PM,1:26 PM,4.8,5.2
01 Apr 2019,Rider 83,5ca1871012bd2a01bcb62c8d,Lunch,N,19,19,0,19,0,0,19,20,1361.7,,11:58 AM,11:55 AM,12:11 PM,1:15 PM,12:29 PM,5,13.27
01 Apr 2019,Rider 103,5ca1871012bd2a01bcb62c98,Lunch,N,7,7,0,6,1,0,7,9,2288,38,11:58 AM,11:56 AM,12:06 PM,1:15 PM,1:20 PM,5,3.58
01 Apr 2019,Rider 112,5ca1871012bd2a01bcb62c95,Lunch,N,8,8,0,8,0,0,8,11,2111,,11:58 AM,11:56 AM,12:18 PM,1:15 PM,1:08 PM,5,3.51
01 Apr 2019,Rider 19,5ca1870d12bd2a01bcb62c45,Lunch,N,6,6,0,6,0,0,5,10,1729.8,,11:59 AM,11:57 AM,12:10 PM,1:15 PM,1:05 PM,5,4.72
01 Apr 2019,Rider 42,5ca1871012bd2a01bcb62c86,Lunch,N,10,10,0,10,0,0,10,17,3745.1,,11:59 AM,12:02 PM,12:12 PM,1:15 PM,12:59 PM,5,2.94
01 Apr 2019,Rider 89,5ca1871012bd2a01bcb62c97,Lunch,N,9,9,0,8,1,0,9,10,2041,11,11:59 AM,12:04 PM,12:19 PM,1:15 PM,1:22 PM,4.33,7.38
01 Apr 2019,Rider 100,5ca1871012bd2a01bcb62c99,Lunch,N,7,7,0,7,0,0,7,21,8009.4,,11:59 AM,12:04 PM,12:29 PM,1:15 PM,1:07 PM,5,2.71
01 Apr 2019,Rider 110,5ca1871012bd2a01bcb62c89,Lunch,N,6,6,0,6,0,1,6,6,7075.6,,11:59 AM,12:04 PM,12:12 PM,1:15 PM,1:02 PM,5,7.74
01 Apr 2019,Rider 138,5ca1871012bd2a01bcb62c92,Lunch,N,8,8,0,8,0,1,8,19,3690.4,,11:59 AM,12:04 PM,12:26 PM,1:15 PM,12:58 PM,4.75,2.94
01 Apr 2019,Rider 10,5ca1871012bd2a01bcb62c8c,Lunch,N,10,10,0,10,0,0,10,14,2299,,11:59 AM,12:05 PM,12:29 PM,1:15 PM,1:14 PM,5,3.65
01 Apr 2019,Rider 32,5ca1870e12bd2a01bcb62c5e,Lunch,N,8,8,0,4,4,1,8,13,789,11,12:00 PM,12:05 PM,12:06 PM,1:15 PM,1:22 PM,4,4.13
01 Apr 2019,Rider 122,5ca1870e12bd2a01bcb62c61,Lunch,N,6,6,0,6,0,1,6,13,2350.4,,12:00 PM,12:06 PM,12:25 PM,1:15 PM,1:05 PM,4.85,1.93
01 Apr 2019,Rider 25,5ca1870f12bd2a01bcb62c6d,Lunch,N,7,7,0,7,0,0,7,8,2558.4,,12:00 PM,12:07 PM,12:25 PM,1:15 PM,12:58 PM,5,3.31
01 Apr 2019,Rider 26,5ca1870e12bd2a01bcb62c5d,Lunch,N,8,8,0,6,2,0,8,11,1339.2,20,12:00 PM,12:08 PM,12:21 PM,1:15 PM,1:41 PM,4.8,7.69
01 Apr 2019,Rider 95,5ca1870e12bd2a01bcb62c5f,Lunch,N,8,8,0,5,3,0,8,13,1179.9,9,12:00 PM,12:08 PM,12:23 PM,1:15 PM,1:33 PM,4.25,6.31
01 Apr 2019,Rider 40,5ca1870f12bd2a01bcb62c6f,Lunch,N,8,8,0,6,2,0,8,17,1423.8,31,12:00 PM,12:08 PM,12:26 PM,1:15 PM,1:31 PM,5,8.86
01 Apr 2019,Rider 97,5ca1870f12bd2a01bcb62c67,Lunch,N,6,6,0,6,0,0,6,9,1712.7,,12:00 PM,12:09 PM,12:29 PM,1:15 PM,1:02 PM,5,6.64
01 Apr 2019,Rider 52,5ca1871012bd2a01bcb62c87,Lunch,N,6,6,0,6,0,0,5,9,3298.4,,12:00 PM,12:10 PM,12:47 PM,1:15 PM,1:03 PM,4.4,3.01
01 Apr 2019,Rider 7,5ca1871012bd2a01bcb62c8a,Lunch,N,6,3,3,0,3,0,6,6,3078.4,38,12:00 PM,12:11 PM,12:50 PM,1:15 PM,2:22 PM,1,9.51
01 Apr 2019,Rider 16,5ca1871012bd2a01bcb62c82,Lunch,N,8,8,0,3,5,0,8,9,3716.7,20,12:01 PM,12:12 PM,12:20 PM,1:15 PM,1:20 PM,4.67,5.35
01 Apr 2019,Rider 51,5ca1870f12bd2a01bcb62c74,Lunch,N,5,5,0,1,4,0,5,8,5329.5,30,12:01 PM,12:17 PM,12:15 PM,1:15 PM,1:28 PM,5,3.56
01 Apr 2019,Rider 191,5ca1870f12bd2a01bcb62c7d,Lunch,N,7,7,0,1,6,0,7,9,1700,23,12:01 PM,12:18 PM,12:47 PM,1:15 PM,2:05 PM,3.4,3.53
01 Apr 2019,Rider 23,5ca1870f12bd2a01bcb62c7e,Lunch,N,6,5,1,0,5,0,6,11,1121.6,20,12:01 PM,12:19 PM,1:11 PM,1:15 PM,2:31 PM,3.33,7.19
01 Apr 2019,Rider 212,5ca1870f12bd2a01bcb62c7b,Lunch,N,7,7,0,2,5,0,7,10,1197.9,9,12:01 PM,12:19 PM,1:01 PM,1:15 PM,1:57 PM,3.67,3.73
01 Apr 2019,Rider 214,5ca1870f12bd2a01bcb62c7f,Lunch,N,8,7,1,4,3,0,7,17,1521,27,12:01 PM,12:19 PM,1:05 PM,1:15 PM,1:34 PM,4.67,5.14
01 Apr 2019,Rider 5,5ca1870f12bd2a01bcb62c70,Lunch,N,9,9,0,4,5,0,9,14,6430.2,31,12:01 PM,12:32 PM,12:49 PM,1:15 PM,1:52 PM,3.75,3.67
01 Apr 2019,Rider 48,5ca1870f12bd2a01bcb62c77,Lunch,N,6,5,1,4,1,0,6,10,2626.8,26,12:01 PM,12:32 PM,12:52 PM,1:15 PM,1:08 PM,4.33,2.77
01 Apr 2019,Rider 91,5ca1870f12bd2a01bcb62c6a,Lunch,N,5,5,0,1,4,0,5,8,819.6,20,12:04 PM,12:34 PM,1:55 PM,1:15 PM,1:49 PM,2.33,3.93
01 Apr 2019,Rider 135,5ca1870f12bd2a01bcb62c6c,Lunch,N,8,8,0,4,4,0,8,13,1146.4,39,12:04 PM,12:36 PM,12:43 PM,1:15 PM,1:42 PM,5,3.37
01 Apr 2019,Rider 41,5ca1870f12bd2a01bcb62c6b,Lunch,N,6,6,0,1,5,0,6,9,1862.3,27,12:04 PM,12:37 PM,1:15 PM,1:15 PM,1:44 PM,4,1.77
01 Apr 2019,Rider 96,5ca1870f12bd2a01bcb62c66,Lunch,N,8,8,0,0,8,0,8,10,1934,13,12:04 PM,12:39 PM,12:48 PM,1:15 PM,2:12 PM,4.33,3.89
01 Apr 2019,Rider 74,5ca1870e12bd2a01bcb62c57,Lunch,N,9,9,0,3,6,0,8,21,1059.8,13,12:04 PM,12:39 PM,12:51 PM,1:15 PM,1:47 PM,4.9,2.15
01 Apr 2019,Rider 98,5ca1870e12bd2a01bcb62c62,Lunch,N,7,7,0,1,6,0,7,7,2081,35,12:04 PM,12:40 PM,12:59 PM,1:15 PM,1:50 PM,4.75,3.82
01 Apr 2019,Rider 13,5ca1870f12bd2a01bcb62c6e,Lunch,N,8,5,3,0,5,0,8,10,844.2,8,12:04 PM,12:41 PM,1:09 PM,1:15 PM,2:17 PM,1,19.5
01 Apr 2019,Rider 73,5ca1870f12bd2a01bcb62c79,Lunch,N,8,7,1,4,3,0,8,12,1494.9,6,12:05 PM,12:43 PM,1:04 PM,1:15 PM,1:53 PM,4.63,2.32
01 Apr 2019,Rider 11,5ca1870f12bd2a01bcb62c81,Lunch,N,5,5,0,0,5,0,5,6,6419.2,37,12:05 PM,12:44 PM,12:36 PM,1:15 PM,2:12 PM,3,6.51
01 Apr 2019,Rider 86,5ca1870f12bd2a01bcb62c71,Lunch,N,9,7,2,1,6,0,9,20,6420,28,12:05 PM,12:46 PM,12:58 PM,1:15 PM,2:10 PM,3.25,8.55
01 Apr 2019,Rider 164,5ca1870e12bd2a01bcb62c63,Lunch,N,5,3,2,0,3,0,5,8,841.6,14,12:08 PM,12:46 PM,1:20 PM,1:15 PM,1:56 PM,1,5.8
01 Apr 2019,Rider 75,5ca1870e12bd2a01bcb62c60,Lunch,N,7,7,0,0,7,0,6,13,2299.7,22,12:08 PM,12:47 PM,1:02 PM,1:15 PM,1:41 PM,5,1.53
02 Apr 2019,Rider 29,5ca2ed8b4e0d9d0cffc9350e,Lunch,N,4,4,0,4,0,0,4,9,1207.8,,1:25 PM,1:21 PM,1:48 PM,2:45 PM,2:27 PM,4,8.24
02 Apr 2019,Rider 6,5ca2ed8a4e0d9d0cffc934f8,Lunch,N,8,8,0,7,1,2,7,16,5289.6,36,1:25 PM,1:24 PM,1:36 PM,2:45 PM,2:47 PM,5,4.32
02 Apr 2019,Rider 129,5ca2ed8b4e0d9d0cffc9350b,Lunch,N,9,9,0,8,1,0,9,14,2091.1,22,1:25 PM,1:26 PM,1:49 PM,2:45 PM,2:45 PM,5,3.64
02 Apr 2019,Rider 200,5ca2ed8a4e0d9d0cffc934fa,Lunch,N,4,4,0,4,0,0,4,11,1468.8,,1:25 PM,1:29 PM,1:53 PM,2:45 PM,2:36 PM,4,3.91
02 Apr 2019,Rider 3,5ca2ed8b4e0d9d0cffc93505,Lunch,N,6,5,1,3,2,0,6,9,1223.1,14,1:25 PM,1:30 PM,2:06 PM,2:45 PM,2:46 PM,5,1.96
02 Apr 2019,Rider 187,5ca2ed8a4e0d9d0cffc934f5,Lunch,N,5,5,0,1,4,1,5,9,5211,12,1:25 PM,1:32 PM,2:19 PM,2:45 PM,3:16 PM,5,7.73
02 Apr 2019,Rider 166,5ca2ed8a4e0d9d0cffc934f1,Lunch,N,8,7,1,1,6,0,8,15,3051.1,7,1:25 PM,1:35 PM,1:50 PM,2:45 PM,4:01 PM,3,5.89
02 Apr 2019,Rider 4,5ca2ed8b4e0d9d0cffc93501,Lunch,N,8,8,0,5,3,1,8,13,3553.2,33,1:26 PM,1:36 PM,1:47 PM,2:45 PM,2:55 PM,3.67,3.27
02 Apr 2019,Rider 170,5ca2ed8a4e0d9d0cffc934f2,Lunch,N,8,8,0,4,4,0,8,17,4375.8,17,1:26 PM,1:50 PM,2:01 PM,2:45 PM,3:30 PM,4.45,5.42
02 Apr 2019,Rider 112,5ca2ed8a4e0d9d0cffc934f0,Lunch,N,9,9,0,4,5,0,9,13,2609.1,21,1:27 PM,1:53 PM,2:04 PM,2:45 PM,3:22 PM,5,4.05
02 Apr 2019,Rider 212,5ca2ed8b4e0d9d0cffc93506,Lunch,N,5,4,1,0,4,0,5,6,776.4,5,1:27 PM,1:57 PM,2:20 PM,2:45 PM,3:09 PM,4,3.9
02 Apr 2019,Rider 86,5ca2ed8a4e0d9d0cffc934f3,Lunch,N,6,6,0,1,5,0,6,9,1829.7,8,1:28 PM,2:01 PM,2:18 PM,2:45 PM,3:20 PM,2.33,3.56
02 Apr 2019,Rider 49,5ca2ed8a4e0d9d0cffc934f6,Lunch,N,6,4,2,1,3,0,6,6,759,33,1:28 PM,2:04 PM,2:29 PM,2:45 PM,3:47 PM,5,8.75
02 Apr 2019,Rider 101,5ca2ed8b4e0d9d0cffc93509,Lunch,N,5,4,1,0,4,0,5,8,1134.9,40,1:28 PM,2:34 PM,2:57 PM,2:45 PM,3:20 PM,1,0.78
02 Apr 2019,Rider 34,5ca2ed8b4e0d9d0cffc9350f,Lunch,N,5,5,0,0,5,0,5,9,1105.6,20,1:49 PM,2:37 PM,2:48 PM,2:45 PM,3:49 PM,3.17,3.7
02 Apr 2019,Rider 110,5ca309a45998cc3cf4b99130,Dinner,N,7,7,0,6,1,0,7,10,1823,26,3:15 PM,3:11 PM,3:20 PM,4:30 PM,4:32 PM,5,4.04
02 Apr 2019,Rider 176,5ca309a55998cc3cf4b99138,Dinner,N,6,2,4,1,1,0,6,7,940.1,38,3:15 PM,3:13 PM,3:31 PM,4:30 PM,5:31 PM,3,1.81
02 Apr 2019,Rider 154,5ca309a45998cc3cf4b99131,Dinner,N,7,7,0,6,1,0,7,10,1592,23,3:15 PM,3:13 PM,3:25 PM,4:30 PM,4:41 PM,5,4.39
02 Apr 2019,Rider 179,5ca309a55998cc3cf4b99136,Dinner,N,5,4,1,2,2,0,5,8,1299.2,6,3:15 PM,3:14 PM,3:32 PM,4:30 PM,5:45 PM,4,8.05
02 Apr 2019,Rider 100,5ca309a55998cc3cf4b99139,Dinner,N,6,6,0,4,2,0,6,13,1081.6,19,3:15 PM,3:16 PM,3:43 PM,4:30 PM,5:03 PM,5,5.99
02 Apr 2019,Rider 105,5ca309a55998cc3cf4b99137,Dinner,N,5,5,0,5,0,0,5,8,681.6,,3:15 PM,3:16 PM,3:49 PM,4:30 PM,4:29 PM,5,1.59
02 Apr 2019,Rider 205,5ca309a55998cc3cf4b9913a,Dinner,N,4,4,0,3,1,0,4,6,1105.6,32,3:15 PM,3:17 PM,4:17 PM,4:30 PM,4:43 PM,4.5,3.12
02 Apr 2019,Rider 97,5ca309a55998cc3cf4b9913b,Dinner,N,6,6,0,4,2,0,5,15,4257.4,27,3:15 PM,3:20 PM,3:45 PM,4:30 PM,4:40 PM,4.9,3.94
02 Apr 2019,Rider 33,5ca309a45998cc3cf4b99132,Dinner,N,4,3,1,1,2,0,4,8,3026.4,11,3:16 PM,3:20 PM,3:32 PM,4:30 PM,5:01 PM,4,5.55
02 Apr 2019,Rider 198,5ca309a45998cc3cf4b99135,Dinner,N,5,5,0,3,2,0,5,8,3264,26,3:16 PM,3:20 PM,3:37 PM,4:30 PM,5:30 PM,4.57,2.23
02 Apr 2019,Rider 102,5ca309a45998cc3cf4b99134,Dinner,N,6,4,2,3,1,0,6,14,1066.4,10,3:16 PM,3:21 PM,3:34 PM,4:30 PM,4:44 PM,5,3.04
02 Apr 2019,Rider 83,5ca317b425bf07715be96fbf,Dinner,N,7,7,0,7,0,0,7,29,13429.9,,4:15 PM,4:10 PM,4:23 PM,5:30 PM,5:27 PM,5,4.04
